Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
38e15e64734ac531bcbeb54d2bf99d747b2444a069c6e7ac7a77fb4bf2439db2,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.105566,51.564585,On or near STATION PLACE,E01002734,Islington 005B,Offender given a drugs possession warning
9c6750436142573e6e40dab375b4864cc658556353cc09766cd564e67fd565bf,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.134019,51.557874,On or near Sports/Recreation Area,E01002769,Islington 008A,Investigation complete; no suspect identified
196af9c5a7519b6cf7e776fdee65262615fb75d65b6d760adb41781bdcb88b0c,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.099287,51.560851,On or near CHATTERTON MEWS,E01002747,Islington 006B,Investigation complete; no suspect identified
7e02a42d9d0909a3db8594099d08de9909a3e9b4c61d1f783d06cc213c746525,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.112006,51.542864,On or near BELITHA VILLAS,E01002698,Islington 017A,Investigation complete; no suspect identified
f32a8c3c29bc29332d0a0778c3c0e397cc1ab655cc5fcd3091d0f6136580c0bc,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.103604,51.545498,On or near HAMPTON COURT,E01002795,Islington 013D,Investigation complete; no suspect identified
97eb8878789bd110858b7be4bd6aafb77ce925db1c6cb234fd5246d6b8e54f09,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.086858,51.521127,On or near Parking Area,E01002704,Islington 023D,Investigation complete; no suspect identified
56bbec91734fd38122a3a4edc52333bc7d350b1bcde0ae3eb4aa15b1fe163417,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.121715,51.537193,On or near DELHI STREET,E01002709,Islington 019C,Investigation complete; no suspect identified
c023f85ba5cca2173bc72691de71c6fbd6465448541fd4dcc409acbee9af9be0,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.089907,51.525079,On or near MARTHA'S BUILDINGS,E01002704,Islington 023D,Investigation complete; no suspect identified
cd6eb358c236035bb8003af67042a7fc139e4e1bdede1bdc0c58ea5d240e10b6,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.212993,51.648226,On or near NEWLANDS PLACE,E01000285,Barnet 004A,Suspect charged
47fce6febacfcf4b74e047a09e1c2379544ee804b7916558027da2dabd1363f0,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.180278,51.643623,On or near HASLUCK GARDENS,E01000269,Barnet 005C,Suspect charged
5beab240ff1b29bafbd7ff90f8edb030a868c9fd37391da2ba1d41026ddb686c,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.224537,51.576166,On or near Shopping Area,E01000307,Barnet 039D,Offender given penalty notice
cebd004ff4a727710c53cca189208661bbf4876200009beb05c690ee2f25cb6a,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.200103,51.657615,On or near HADLEY RIDGE,E01000250,Barnet 001C,Offender given a caution
ebd3275b02098975400fb8b4e77f5b805113857fed5d768a0896397a1a55c6cf,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.219498,51.586935,On or near BELLE VUE ROAD,E01000245,Barnet 032E,Offender given a drugs possession warning
c7e0178e9e35b34e8cc78bf566a6bca8554e36e6eccfff4cca1bcb1304e006a8,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.143745,51.619078,On or near SPENCER ROAD,E01000124,Barnet 010E,Investigation complete; no suspect identified
e8c3e0f8e6e9433f24e1d3e06787762db3f9720a74cf74a0053d6bba92a80e10,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.214475,51.556743,On or near Supermarket,E01000141,Barnet 039A,Suspect charged
d0f916228d1c6b17f463082c6039b464eb0cd6dfe3ad1fc4f70feeb2b625163e,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
6e285e7dd612445ec6b8aa29816f45296a48146c310854bbdea525e17bde1019,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.250859,51.596893,On or near AEROVILLE,E01000131,Barnet 024E,Investigation complete; no suspect identified
960fa38f436aeb3ba6e7afb80d0565390a441e2156233dda4d3560753a41997b,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.215235,51.557213,On or near Supermarket,E01000141,Barnet 039A,Investigation complete; no suspect identified
d7aeb3dca12b080d48d1338eb1374a17138d1b3ab3ed301217204bd390c96aa7,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.257729,51.600736,On or near MONTROSE AVENUE,E01000128,Barnet 024C,Investigation complete; no suspect identified
0c95213d7cfb4caa56e73ebc0609ebcf1ae18622a029fb37b0a732b31011ad40,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.199276,51.588721,On or near Petrol Station,E01000211,Barnet 035C,Investigation complete; no suspect identified
730c94a19a635f7e65ce9e1775bea46791a24bbe7f2a722ad08160cb565891c7,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.199276,51.588721,On or near Petrol Station,E01000211,Barnet 035C,Investigation complete; no suspect identified
a64e98ef8c3240ec28dd085c428711bc35bd525ec5e7d79d3963aef58a04bd35,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
2e4a9813dd0ae521c8b977560e50520019f1a9aa509c2d2f91e983f4560ce723,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.17423,51.627964,On or near Petrol Station,E01000281,Barnet 008D,Investigation complete; no suspect identified
0d68a8ddea72cfd947282cc62c48dd5bd1ecc053af99d3886ee37245a372e974,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.255183,51.622316,On or near Petrol Station,E01000231,Barnet 013D,Investigation complete; no suspect identified
b1f9ad2cf9273076dbb72b6a7cdea627f306c1f969bd33401871a40c1737428c,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.188919,51.646958,On or near Petrol Station,E01000268,Barnet 005B,Investigation complete; no suspect identified
988c66500cec619a886a42033006fd36c2d305318bcab80d70d0a0b6445f11f1,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.210858,51.586767,On or near BRIDGE LANE,E01000236,Barnet 034A,Investigation complete; no suspect identified
1f0e7b258de8c54eda8c1a2948a8bc42eaf168cd5d0a60f57e9bd119753a34cb,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.140842,51.619769,On or near BRUNSWICK WAY,E01000123,Barnet 010D,Investigation complete; no suspect identified
84748a100b47422103f6066a7158ba52385ddee2c9abf737bec47818945b5c9e,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.206333,51.569361,On or near WAYSIDE,E01000135,Barnet 038A,Offender given a caution
84748a100b47422103f6066a7158ba52385ddee2c9abf737bec47818945b5c9e,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.206333,51.569361,On or near WAYSIDE,E01000135,Barnet 038A,Offender given a caution
84748a100b47422103f6066a7158ba52385ddee2c9abf737bec47818945b5c9e,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.206333,51.569361,On or near WAYSIDE,E01000135,Barnet 038A,Offender given a caution
d1648d93763b916f287829ac574c0d22af2e71f7c19f076ecbb648c4b04da316,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.251942,51.593124,On or near CHEQUERS CLOSE,E01000148,Barnet 030B,Investigation complete; no suspect identified
eeccc031439c37d22dc9d3e2f639e5b6e1034a9b057f7b2a81eecd8648cbcf90,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
5f0e979a694c46b2d09afc33d0c23685e6933f94e33d4d2d93f563fd01079150,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.245933,51.610443,On or near M1,E01000258,Barnet 016B,Investigation complete; no suspect identified
c50b1cb84c2111cb23356ab72c00556c7373648d83525825b8edfddb89d73a07,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.238937,51.606121,On or near BRANCASTER DRIVE,E01000260,Barnet 025E,Investigation complete; no suspect identified
a2a3f9f62c53f4baca4811f0b949aa4264b086ec38a9ad45ba625d7b5769ef3c,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.151117,51.634949,On or near PARKSIDE GARDENS,E01000175,Barnet 006E,Investigation complete; no suspect identified
182118dd9fddde585b2b272e303aefcb1e6d83172dcca1d40451b0c41ff8d559,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.22167,51.647,On or near AITKEN ROAD,E01000286,Barnet 007E,Investigation complete; no suspect identified
7857586a201092814824dd05a96e85c1431d733ac753f6e737b8c856a2a28eca,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.258571,51.620613,On or near OAKMEAD GARDENS,E01000232,Barnet 013E,Investigation complete; no suspect identified
8b7e2ddd5ab13ffc92167b244746ab368a0e17426f5ccd4083a79bd6b2f5d7d3,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.226604,51.582016,On or near Further/Higher Educational Building,E01000310,Barnet 034C,Investigation complete; no suspect identified
a33bd3594092dc571c6e918fd3cbdd684b4cf5526010cd48f8d3e5eca92f9287,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.00984,51.463245,On or near Police Station,E01003199,Lewisham 007A,Suspect charged
5f527688d9fcd6608ba977304baf984ad801fc8d398923dad8a4f980b96899cb,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.221944,51.413895,On or near MASON CLOSE,E01003399,Merton 011D,Offender given a caution
cb2a362a9784f45202de4be1e29ad36a54f77b73a2b46bd10ec8a13587a58720,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.225758,51.41754,On or near LANSDOWNE ROAD,E01003442,Merton 010A,Investigation complete; no suspect identified
318632350fd8993c1ed153e2ef0bc7122acf4df7c02e518cfbd9aa9984305159,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.239481,51.394618,On or near STATION ROAD,E01003470,Merton 020E,Investigation complete; no suspect identified
3ae515185a6cc62671daea51d18ccc1d1040a4d588aabb2b4a86bb49a6aea080,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.188963,51.393669,On or near CARTMEL GARDENS,E01003448,Merton 023D,Investigation complete; no suspect identified
2d047cb3551a28fcd167f93eb3026fc0b2198ddaebc08c403d169d1ca61d4848,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.193336,51.402702,On or near LONDON ROAD,E01003439,Merton 023C,Investigation complete; no suspect identified
bff02e177d6f2d876082cecd4ac512668f40823ecdb88b6517e50404afb5ea16,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.128839,51.416474,On or near GUILDERSFIELD ROAD,E01003147,Lambeth 034E,Offender given a caution
8b2649170aa4783512a41ed661283d88f9198b357f8136f6df74779c488ee969,2017-01,Metropolitan Police Service,Metropolitan Police Service,-0.104713,51.435429,On or near Parking Area,E01003079,Lambeth 027A,Suspect charged
